OTM70_ZoneID,Population_Scn1
1798.0,209.38
1799.0,489.24
1800.0,339.1
1801.0,230.83
1802.0,397.3200000000001
1803.0,1018.32
1804.0,243.09
1805.0,554.61
1806.0,322.76
1807.0,249.22
1808.0,493.33
1810.0,245.13
1811.0,757.86
1812.0,240.03
1813.0,591.38
1814.0,663.89
1815.0,2339.98
1817.0,341.13
1818.0,538.27
1819.0,920.26
1820.0,396.3
1821.0,585.25
1822.0,283.95
1823.0,726.1899999999999
1824.0,865.11
1825.0,364.63
1826.0,720.0699999999999
1827.0,298.24
1828.0,60.26
1829.0,717.01
1830.0,734.37
1831.0,567.89
1832.0,237.98
1833.0,926.39
1835.0,587.29
1837.0,200.19
1838.0,707.8100000000001
1839.0,630.1899999999999
1840.0,85.79
1841.0,235.94
1842.0,273.73
1843.0,559.71
1844.0,2692.36
1845.0,679.22
1846.0,608.74
1847.0,873.28
1848.0,149.12
1849.0,33.71
1850.0,820.1600000000001
1851.0,33.7
1852.0,742.54
1855.0,463.33
1856.0,355.32
1859.0,216.02
1860.0,181.7
1861.0,820.6800000000001
1863.0,209.96
1866.0,9.08
1867.0,95.89
1868.0,454.25
1870.0,18.17
1871.0,442.14
1872.0,185.74
1873.0,40.37
1874.0,728.8100000000001
1875.0,399.74
1876.0,826.74
1877.0,279.62
1878.0,49.46
1879.0,184.73
1880.0,253.37
1881.0,172.62
1882.0,151.42000000000002
1883.0,391.66
1885.0,828.75
1886.0,224.1
1887.0,137.28
1888.0,156.46
1889.0,271.54
1890.0,169.58
1891.0,1168.94
1892.0,147.38
1893.0,8.08
1894.0,368.45
1895.0,476.45
1896.0,219.05
1897.0,361.38
1898.0,221.07
1899.0,344.22
1900.0,592.54
1901.0,135.27
1902.0,62.58
1903.0,358.35
1904.0,223.08
1905.0,182.71
1906.0,83.78
1907.0,252.35
1908.0,333.12
1909.0,354.31
1910.0,59.56
1911.0,74.7
1912.0,175.64999999999998
1914.0,366.43
1917.0,116.09
1918.0,15.14
1919.0,78.72999999999999
1920.0,46.43
1921.0,207.95
1922.0,735.88
1923.0,248.33
1927.0,222.08
1929.0,194.82
1931.0,1149.75
1932.0,1006.42
1934.0,484.53
1937.0,998.34
1939.0,170.42
1940.0,313.28
1941.0,44.9
1942.0,904.13
1943.0,509.21
1944.0,812.29
1945.0,942.91
1946.0,611.26
1948.0,734.74
1950.0,1550.08
1951.0,1341.92
1952.0,666.36
1953.0,132.66
1954.0,124.5
1955.0,561.26
1956.0,1030.67
1957.0,1138.84
1958.0,952.1
1959.0,995.98
1960.0,2.04
1961.0,1538.87
1962.0,506.15
1963.0,0.0
1964.0,716.37
1965.0,489.83
1966.0,408.19
1967.0,2690.97
1968.0,1824.59
1969.0,899.03
1970.0,402.06
1971.0,507.17
1972.0,211.24
1973.0,70.41
1974.0,793.9200000000001
1975.0,1060.27
1976.0,1182.72
1977.0,55.11
1978.0,170.41
1979.0,754.13
1980.0,832.7
1981.0,417.37
1984.0,306.77
1985.0,1020.91
1987.0,601.5799999999999
1988.0,412.35
1990.0,316.73
1991.0,364.54
1992.0,842.62
1994.0,10.96
1995.0,1331.67
1996.0,2782.85
1997.0,60.75
1998.0,857.5699999999999
1999.0,1356.5700000000002
2000.0,1497.0
2001.0,1449.19
2002.0,36.85
2003.0,1484.05
2004.0,220.11
2005.0,1998.98
2006.0,94.62
2007.0,781.86
2008.0,841.63
2010.0,809.7600000000001
2011.0,335.65000000000003
2012.0,2843.6000000000004
2013.0,1484.05
2014.0,130.48000000000002
2015.0,925.29
2017.0,2206.15
2019.0,351.59000000000003
2022.0,524.52
2023.0,305.38
2024.0,417.99
2025.0,912.08
2026.0,520.46
2027.0,212.04
2028.0,1127.16
2029.0,213.06
2030.0,738.5899999999999
2031.0,795.41
2032.0,729.46
2033.0,738.5899999999999
2034.0,1030.78
2035.0,367.27
2036.0,895.8499999999999
2037.0,48.7
2038.0,412.92
2039.0,172.47
2040.0,333.78
2041.0,791.35
2042.0,94.36
2043.0,637.13
2044.0,664.53
2045.0,183.63
2046.0,466.69
2047.0,592.49
2048.0,82.18
2049.0,1108.89
2050.0,514.37
2051.0,514.38
2052.0,803.52
2053.0,498.15
2054.0,431.18
2055.0,382.48
2056.0,303.35
2057.0,999.33
2058.0,528.58
2059.0,257.70000000000005
2060.0,1640.52
2061.0,1054.11
2062.0,647.28
2064.0,1421.38
2065.0,257.7
2066.0,2702.76
2067.0,798.45
2068.0,404.8
2069.0,451.47
2071.0,967.88
2074.0,1047.02
2075.0,404.8
2076.0,608.72
2077.0,725.4
2078.0,248.56
2079.0,467.71
2080.0,416.97
2081.0,784.24
2082.0,1148.46
2083.0,1646.61
2084.0,592.49
2085.0,1175.86
2087.0,943.53
2088.0,1292.53
2089.0,631.04
2090.0,58.84
2091.0,866.4200000000001
2092.0,201.89
2093.0,574.23
2094.0,494.08
2095.0,620.9
2096.0,221.17
2097.0,277.99
2098.0,730.47
2099.0,654.38
2100.0,676.7
2102.0,2755.51
2103.0,664.52
2105.0,169.43
2106.0,1597.91
2108.0,350.01000000000005
2111.0,962.6
2112.0,615.62
2113.0,487.4
2114.0,326.63
2115.0,1401.17
2117.0,720.4200000000001
2118.0,1024.67
2119.0,1268.87
2120.0,765.19
2122.0,1326.88
2123.0,309.33
2124.0,1166.1
2125.0,332.74
2126.0,255.4
2127.0,476.21
2128.0,1250.56
2129.0,1185.44
2130.0,953.44
2131.0,508.77
2132.0,759.09
2134.0,1126.41
2136.0,1948.59
2137.0,75.3
2138.0,3151.34
2139.0,912.74
2140.0,108.88
2141.0,2531.65
2143.0,2512.32
2144.0,3293.79
2145.0,1140.66
2146.0,192.31
2147.0,211.65
2152.0,1243.44
2153.0,2159.23
2155.0,305.26
2156.0,227.93
2157.0,2869.48
2158.0,123.12
2159.0,51.89
2160.0,685.83
2161.0,676.67
2162.0,106.84
2163.0,303.23
2165.0,561.6899999999999
2166.0,914.76
2167.0,667.51
2168.0,1139.65
2169.0,38.67
2170.0,378.52
2171.0,469.09
2172.0,160.77
2173.0,663.4399999999999
2174.0,536.24
2175.0,525.05
2176.0,949.37
2177.0,675.65
2178.0,282.87
2180.0,145.51999999999998
2181.0,249.29
2183.0,244.21
2184.0,181.12
2185.0,45.78
2186.0,33.26
2187.0,588.55
2188.0,192.49
2189.0,283.19
2190.0,370.87
2191.0,175.36
2192.0,165.28
2193.0,791.12
2195.0,318.47
2196.0,558.32
2197.0,204.58
2198.0,505.91
2200.0,214.66
2201.0,399.09
2202.0,237.84
2203.0,682.28
2204.0,665.15
2206.0,82.64
2207.0,398.08
2208.0,111.86
2210.0,305.36
2211.0,556.29
2212.0,505.91
2213.0,221.72000000000003
2214.0,279.16
2215.0,25.19
2216.0,189.47
2217.0,230.78
2218.0,651.04
2219.0,304.35
2221.0,486.76
2222.0,365.83
2223.0,241.87
2225.0,335.59
2226.0,196.52
2227.0,305.36
2228.0,179.39
2229.0,355.76
2230.0,1002.76
2231.0,349.70000000000005
2233.0,438.39
2234.0,403.12
2235.0,1121.67
2236.0,823.37
2237.0,293.27
2238.0,97.76
2239.0,81.63
2240.0,248.93
2241.0,149.16
2243.0,324.51
2244.0,402.11
2246.0,30.23
2247.0,378.93
2249.0,423.28
2250.0,1435.1
2251.0,171.32
2255.0,663.13
2257.0,174.34
2259.0,942.29
2263.0,26.2
2264.0,188.45
2265.0,158.22
2266.0,779.02
2267.0,160.24
2272.0,893.91
2273.0,915.08
2275.0,128.99
2276.0,3.02
2279.0,349.70000000000005
2280.0,355.75
2281.0,244.89
2282.0,95.74
2283.0,1395.79
2284.0,265.05
2286.0,452.5
2287.0,670.1800000000001
2288.0,173.34
2289.0,170.31
2290.0,153.18
2291.0,752.82
2293.0,483.74
2294.0,805.23
2295.0,1200.28
2296.0,699.4
2297.0,513.97
2298.0,878.79
2302.0,354.74
2303.0,55.43
2304.0,133.03
2305.0,428.31
2306.0,447.46
2307.0,249.93
2308.0,347.69
2309.0,194.5
2310.0,992.67
2311.0,38.3
2312.0,145.13
2313.0,439.4
2315.0,190.48
2316.0,288.23
2318.0,60.47
2320.0,368.85
2321.0,122.95
2323.0,53.41
2324.0,296.3
2325.0,444.43
2326.0,136.06
2327.0,160.24
2328.0,651.04
2329.0,260.01
2330.0,695.38
2332.0,756.86
2333.0,134.03
2334.0,103.8
2335.0,327.53
2338.0,333.58
2339.0,499.86
2340.0,617.77
2341.0,355.75
2342.0,144.11
2343.0,1196.25
2345.0,499.86
2346.0,318.46
2347.0,246.91000000000005
2348.0,351.72
2349.0,326.53
2350.0,1081.36
2351.0,218.69
2352.0,719.5699999999999
2353.0,1179.12
2354.0,519.01
2355.0,1549.98
2356.0,529.04
2357.0,397.31
2358.0,797.81
2359.0,916.79
2360.0,439.8
2361.0,239.02
2362.0,381.37
2363.0,133.86
2364.0,764.87
2365.0,358.0
2366.0,46.74
2367.0,371.82
2369.0,522.67
2371.0,1127.13
2372.0,29.75
2373.0,553.48
2374.0,462.11
2375.0,324.01
2376.0,565.16
2377.0,468.48
2378.0,436.62
2379.0,497.17
2380.0,309.13
2381.0,383.48
2382.0,868.98
2383.0,608.72
2384.0,350.57
2387.0,1163.25
2388.0,1077.2
2389.0,139.16
2390.0,1113.32
2391.0,353.75
2392.0,317.64
2393.0,125.36
2394.0,127.48
2395.0,576.84
2396.0,281.52
2397.0,1146.25
2398.0,1616.86
2399.0,675.64
2400.0,691.5799999999999
2401.0,363.32
2402.0,838.18
2403.0,462.12
2404.0,1298.16
2405.0,137.04
2406.0,541.78
2407.0,120.04
2408.0,373.94
2409.0,747.88
2411.0,328.26
2412.0,411.12
2413.0,1623.23
2414.0,411.12
2415.0,926.35
2417.0,605.53
2418.0,455.74
2419.0,284.7
2420.0,488.67
2421.0,3.19
2423.0,776.56
2424.0,718.13
2425.0,759.56
2426.0,915.73
2427.0,1439.45
2428.0,359.06
2429.0,380.31
2430.0,549.23
2433.0,465.3
2435.0,3.19
2437.0,417.49
2438.0,35.06
2439.0,705.39
2440.0,296.39
2441.0,302.76
2443.0,301.15
2444.0,207.94
2445.0,576.7
2447.0,564.41
2448.0,3.07
2449.0,840.98
2450.0,3074.02
2451.0,1044.82
2452.0,1585.66
2453.0,1748.54
2454.0,297.06
2455.0,697.57
2456.0,218.18
2457.0,1601.04
2458.0,333.93
2459.0,4740.62
2460.0,479.39
2461.0,181.31
2462.0,1536.5
2463.0,53.27
2464.0,695.53
2467.0,1339.83
2468.0,417.93
2469.0,181.3
2470.0,364.66
2471.0,109.61
2472.0,100.23
2473.0,135.3
2475.0,238.54
2476.0,377.85
2477.0,462.04
2478.0,914.07
2479.0,691.5600000000001
2480.0,54.12
2481.0,353.8
2482.0,1377.12
2483.0,501.13
2484.0,362.82
2485.0,295.67
2486.0,2591.88
2487.0,1746.96
2488.0,595.35
2489.0,185.42
2490.0,1012.3
2491.0,1314.98
2492.0,230.53
2493.0,962.18
2494.0,1166.64
2495.0,474.08
2496.0,149.33
2498.0,641.46
2499.0,35.08
2501.0,399.91
2502.0,166.38000000000002
2503.0,220.5
2504.0,1255.85
2505.0,678.54
2506.0,922.1
2509.0,658.5
2510.0,637.4399999999999
2511.0,919.08
2512.0,3290.46
2514.0,595.35
2515.0,566.28
2516.0,923.09
2517.0,353.8
2518.0,731.65
2520.0,774.76
2521.0,737.67
2522.0,648.47
2523.0,128.29
2524.0,25.06
2526.0,1137.58
2527.0,3455.84
2529.0,1580.58
2530.0,555.26
2532.0,535.22
2533.0,360.82
2534.0,52.120000000000005
2536.0,360.82
2537.0,1226.78
2538.0,903.05
2539.0,65.15
2540.0,111.25
2541.0,117.26
2542.0,284.65
2543.0,248.56
2545.0,1278.9
2548.0,1334.03
2549.0,1174.66
2551.0,867.97
2552.0,138.31
2554.0,158.36
2555.0,71.16
2556.0,628.01
2557.0,1243.01
2558.0,495.68
2559.0,346.0
2560.0,194.15
2561.0,296.11
2562.0,2410.08
2563.0,662.73
2564.0,101.96
2565.0,2110.73
2566.0,522.8
2567.0,849.28
2568.0,2160.62
2569.0,1202.87
2570.0,1600.94
2571.0,962.08
2572.0,459.89
2574.0,808.0699999999999
2575.0,546.5
2576.0,1230.67
2577.0,815.65
2578.0,647.18
2579.0,532.13
2580.0,29.79
2581.0,465.36
2583.0,1361.13
2584.0,929.68
2585.0,81.14999999999999
2586.0,779.7
2587.0,346.19
2588.0,287.63
2589.0,535.21
2590.0,446.86
2591.0,718.06
2592.0,727.31
2593.0,217.77
2594.0,312.29
2595.0,698.54
2597.0,435.56000000000006
2599.0,586.5699999999999
2600.0,897.83
2601.0,870.1
2602.0,893.73
2603.0,905.02
2604.0,576.3
2605.0,1009.8
2606.0,384.2
2608.0,295.85
2609.0,850.5799999999999
2610.0,156.14
2611.0,104.78
2613.0,74.99
2614.0,117.1
2615.0,592.73
2616.0,264.01
2617.0,149.98000000000002
2618.0,1011.86
2619.0,554.72
2620.0,374.95
2621.0,156.14
2622.0,1392.97
2624.0,1131.01
2625.0,696.49
2626.0,14.38
2627.0,308.18
2628.0,122.25
2629.0,118.13
2630.0,557.81
2631.0,571.15
2632.0,201.34
2633.0,862.9
2634.0,389.33
2635.0,3618.04
2636.0,502.33
2637.0,666.69
2638.0,540.3399999999999
2639.0,18.49
2641.0,445.83
2642.0,615.33
2643.0,1077.6
2644.0,663.6099999999999
2645.0,114.03
2646.0,608.14
2647.0,85.26
2648.0,1201.9
2649.0,243.46
2650.0,256.82
2652.0,1486.46
2653.0,31.08
2654.0,70.45
2655.0,200.99
2656.0,167.82999999999998
2657.0,47.66
2658.0,274.54
2660.0,165.76000000000002
2661.0,1048.41
2662.0,860.9
2663.0,137.79
2665.0,1208.99
2666.0,786.31
2667.0,896.13
2668.0,616.4100000000001
2669.0,1048.41
2670.0,556.3199999999999
2671.0,532.49
2672.0,192.69
2673.0,1319.83
2674.0,95.31
2676.0,1049.44
2677.0,1510.46
2678.0,396.78
2679.0,167.83
2680.0,1314.66
2681.0,647.49
2682.0,619.51
2683.0,1444.15
2684.0,85.99
2685.0,1294.98
2686.0,2079.21
2687.0,441.3200000000001
2688.0,50.77
2689.0,203.05
2690.0,1488.69
2692.0,2469.78
2694.0,79.77
2695.0,225.85
2696.0,30.04
2697.0,279.87
2698.0,308.16
2699.0,463.75
2700.0,1399.34
2702.0,558.73
2703.0,1809.54
2704.0,1374.08
2705.0,1907.55
2706.0,681.99
2707.0,337.46000000000004
2708.0,247.53
2709.0,369.79
2710.0,661.7800000000001
2711.0,47.48
2713.0,476.89
2714.0,535.49
2715.0,844.66
2716.0,771.91
2717.0,9.09
2718.0,418.29
2719.0,498.1
2720.0,352.62
2721.0,350.59
2722.0,721.39
2723.0,350.6
2724.0,2410.7
2725.0,291.99
2726.0,909.31
2727.0,235.41
2728.0,490.02
2729.0,521.34
2730.0,605.19
2731.0,672.89
2732.0,242.48
2733.0,363.72
2734.0,287.95
2735.0,482.95
2736.0,1825.7
2737.0,1006.31
2738.0,1369.03
2739.0,432.43
2740.0,759.79
2741.0,271.78
2742.0,365.74
2743.0,399.09
2745.0,654.6999999999999
2746.0,411.21
2747.0,167.72
2749.0,421.32
2750.0,64.66
2751.0,1916.64
2752.0,846.67
2754.0,422.33
2755.0,46.48
2756.0,806.27
2757.0,880.02
2758.0,700.1700000000001
2759.0,741.59
2760.0,231.37
2761.0,1236.67
2762.0,382.92
2763.0,149.53
2764.0,1176.04
2765.0,291.18
2766.0,639.59
2767.0,199.81
2768.0,377.52
2769.0,517.09
2770.0,1935.82
2771.0,1586.42
2772.0,424.72
2773.0,1255.07
2774.0,43.18
2775.0,368.49
2776.0,424.72
2778.0,1079.36
2781.0,31.12
2782.0,482.96
2783.0,540.19
2784.0,337.36
2785.0,423.71
2786.0,492.99
2789.0,748.03
2790.0,828.3399999999999
2791.0,95.39
2792.0,46.19
2793.0,319.29
2794.0,332.34000000000003
2795.0,555.24
2796.0,115.47
2797.0,262.06
2798.0,687.79
2799.0,527.13
2800.0,717.89
2801.0,675.73
2802.0,143.58
2803.0,289.16
2804.0,169.69
2806.0,108.44
2807.0,876.55
2809.0,2882.65
2811.0,30.12
2812.0,656.66
2813.0,945.83
2814.0,313.27
2815.0,569.3
2816.0,254.02
2817.0,28.12
2818.0,979.96
2819.0,701.84
2821.0,29.12
2822.0,369.5
2823.0,486.97
2825.0,402.62
2826.0,729.96
2827.0,303.23
2828.0,306.24
2829.0,343.39
2830.0,490.98
2831.0,519.1
2832.0,337.37
2833.0,482.9500000000001
2834.0,337.36
2835.0,171.69
2836.0,370.5
2837.0,530.14
2838.0,340.38
2839.0,576.3299999999999
2840.0,563.28
2841.0,286.16
2842.0,515.08
2843.0,1448.86
2844.0,237.96
2845.0,482.95
2846.0,413.67
2847.0,241.98
2848.0,654.64
2849.0,400.62
2850.0,692.8
2851.0,631.55
2852.0,176.71
2855.0,459.86
2856.0,99.4
2857.0,466.89
2859.0,497.01
2860.0,358.45
2861.0,376.52
2862.0,268.08
2863.0,150.60000000000002
2864.0,494.0
2865.0,424.72
2866.0,109.44
2867.0,72.28999999999999
2868.0,328.33
2869.0,774.13
2870.0,533.16
2871.0,977.96
2872.0,323.31
2873.0,370.5
2874.0,453.84
2876.0,48.19
2877.0,39.16
2878.0,346.4
2879.0,100.41
2880.0,64.26
2881.0,360.46
2882.0,739.99
2883.0,821.3199999999999
2884.0,796.22
2885.0,57.23
2886.0,1265.11
2887.0,1536.21
2888.0,167.67999999999998
2890.0,343.39
2891.0,691.8
2892.0,1421.75
2893.0,785.18
2894.0,1102.46
2895.0,636.57
2896.0,532.15
2897.0,198.8
2899.0,287.16
2900.0,477.93
2901.0,495.0
2902.0,528.14
2903.0,163.53
2904.0,161.49
2906.0,18.4
2907.0,259.6
2908.0,1405.32
2909.0,1033.29
2910.0,656.15
2912.0,53.15
2915.0,526.36
2916.0,1050.66
2918.0,290.26
2919.0,1431.89
2920.0,115.49
2921.0,409.84
2922.0,1163.09
2923.0,144.11
2924.0,287.19
2925.0,2308.81
2926.0,154.32999999999998
2927.0,793.11
2928.0,526.3499999999999
2929.0,283.1
2930.0,578.48
2931.0,131.84
2932.0,253.48
2933.0,478.3200000000001
2934.0,706.23
2935.0,204.41
2936.0,87.9
2937.0,363.85
2938.0,402.69
2939.0,451.75
2940.0,211.56
2942.0,577.46
2944.0,957.66
2945.0,392.47
2947.0,2974.16
2948.0,422.11
2949.0,847.28
2950.0,368.9500000000001
2951.0,617.3199999999999
2952.0,43.95
2953.0,523.29
2955.0,892.25
2956.0,584.61
2957.0,305.59000000000003
2958.0,373.04
2960.0,242.22000000000003
2961.0,234.05
2962.0,27.6
2963.0,62.34
2965.0,760.4
2966.0,1081.33
2968.0,1877.49
2969.0,1118.12
2971.0,74.60000000000001
2972.0,571.32
2973.0,131.84
2974.0,2084.98
2975.0,347.5
2976.0,631.62
2977.0,935.17
2978.0,649.0
2979.0,642.87
2980.0,1344.0
2981.0,303.55
2982.0,636.74
2983.0,848.3000000000001
2984.0,174.77
2985.0,909.62
2986.0,1260.19
2987.0,1291.87
2988.0,2209.67
2989.0,1774.28
2990.0,744.05
2991.0,949.48
2992.0,295.37
2993.0,250.89
2994.0,219.28
2995.0,389.17
2996.0,133.35000000000002
2998.0,247.92
2999.0,84.95
3000.0,254.84
3001.0,316.07
3002.0,1507.29
3003.0,309.16
3004.0,397.07
3005.0,34.58
3006.0,892.92
3007.0,95.81
3008.0,575.85
3009.0,845.5
3010.0,315.09
3011.0,1442.09
3012.0,647.96
3013.0,597.58
3014.0,1330.48
3015.0,1061.8200000000002
3016.0,803.03
3017.0,1025.27
3018.0,356.57
3019.0,218.29
3020.0,718.0799999999999
3021.0,502.76
3022.0,977.86
3023.0,462.26
3024.0,620.3
3025.0,221.25
3026.0,267.68
3028.0,603.51
3029.0,633.14
3030.0,478.06
3031.0,320.03
3032.0,547.21
3033.0,87.91
3034.0,224.21
3035.0,1663.35
3036.0,475.1
3037.0,675.62
3039.0,374.35
3040.0,611.41
3042.0,406.14
3044.0,187.6
3046.0,202.57
3047.0,660.61
3049.0,476.99
3050.0,774.37
3051.0,356.25
3052.0,741.4300000000001
3053.0,790.33
3054.0,62.87
3056.0,295.37
3057.0,1475.89
3058.0,239.5
3059.0,26.94
3060.0,562.81
3061.0,496.96
3062.0,665.6
3063.0,1023.84
3064.0,150.68
3065.0,67.86
3066.0,299.37
3067.0,384.19
3068.0,446.06
3069.0,450.05
3070.0,283.4
3071.0,340.28
3072.0,83.82
3073.0,443.07
3074.0,414.13
3075.0,150.68
3076.0,44.91
3077.0,958.97
3078.0,412.13
3079.0,559.8199999999999
3080.0,95.8
3081.0,317.33
3083.0,319.33
3084.0,258.46
3085.0,1101.68
3086.0,287.4
3087.0,337.29
3088.0,267.44
3089.0,379.2000000000001
3090.0,128.73
3091.0,386.19
3092.0,344.27
3094.0,408.14
3095.0,437.08
3096.0,1354.15
3097.0,74.84
3098.0,995.9
3100.0,292.39
3101.0,450.05
3102.0,901.1
3103.0,308.35
3104.0,594.75
3105.0,365.23
3106.0,489.97
3107.0,183.62
3110.0,600.73
3111.0,541.8599999999999
3112.0,490.97
3114.0,1416.01
3115.0,1346.16
3116.0,152.68
3117.0,966.97
3118.0,565.81
3120.0,79.84
3121.0,515.91
3122.0,185.61
3123.0,250.47000000000003
3124.0,71.85
3125.0,260.45
3127.0,287.39
3129.0,588.76
3131.0,545.85
3132.0,812.29
3133.0,558.82
3135.0,311.35
3137.0,841.23
3138.0,515.91
3139.0,131.72
3140.0,416.12
3141.0,198.58
3142.0,416.12
3143.0,568.8
3144.0,91.81
3145.0,905.1
3146.0,644.65
3147.0,463.02
3148.0,207.56
3150.0,120.75
3151.0,84.82
3152.0,758.4000000000001
3153.0,647.63
3154.0,297.37
3155.0,332.29999999999995
3156.0,836.24
3157.0,195.59
3158.0,114.76
3159.0,253.46
3160.0,215.54
3161.0,246.48
3162.0,693.54
3165.0,829.25
3166.0,287.40000000000003
3167.0,782.35
3168.0,257.46
3169.0,225.53
3170.0,1008.86
3171.0,40.91
3172.0,569.8
3173.0,435.08
3174.0,848.21
3175.0,311.34
3177.0,148.69
3178.0,170.64
3179.0,813.28
3180.0,320.33
3181.0,594.75
3182.0,295.38
3183.0,532.88
3184.0,142.26
3185.0,144.26999999999998
3186.0,796.03
3188.0,528.67
3189.0,41.37
3190.0,255.25
3191.0,1166.3
3192.0,113.0
3193.0,256.26
3194.0,128.14
3195.0,576.0799999999999
3196.0,724.4
3197.0,591.22
3198.0,475.2000000000001
3199.0,55.49
3200.0,915.08
3201.0,634.61
3202.0,376.32
3203.0,1190.52
3204.0,435.84
3205.0,566.0
3206.0,688.0699999999999
3207.0,225.99
3208.0,202.79
3210.0,211.87
3212.0,143.26000000000002
3216.0,1815.02
3217.0,1927.01
3218.0,302.66
3219.0,624.52
3220.0,1074.48
3222.0,84.75
3223.0,130.15
3224.0,1673.77
3225.0,817.21
3226.0,271.39
3227.0,173.54000000000002
3228.0,108.96
3229.0,931.22
3230.0,91.81
3231.0,1177.39
3232.0,633.59
3233.0,1159.24
3234.0,1015.97
3235.0,731.46
3236.0,338.99
3237.0,208.84
3238.0,47.42
3239.0,824.27
3240.0,228.01
3241.0,1371.1
3242.0,546.8299999999999
3243.0,729.4300000000001
3244.0,784.9300000000001
3245.0,120.06
3246.0,255.26
3247.0,345.04
3248.0,106.94
3249.0,574.06
3250.0,1069.44
3251.0,903.98
3252.0,58.510000000000005
3253.0,521.6
3255.0,144.26999999999998
3256.0,236.08
3257.0,154.36
3258.0,413.66
3260.0,245.17
3261.0,487.31
3262.0,710.26
3263.0,403.56
3264.0,255.25
3265.0,3490.8100000000004
3266.0,674.96
3267.0,78.7
3268.0,315.79
3269.0,182.23
3270.0,43.53
3272.0,274.35
3273.0,35.43
3274.0,511.24
3275.0,554.76
3276.0,299.66
3277.0,296.61
3278.0,88.07000000000001
3279.0,33.4
3280.0,165.01
3281.0,540.6
3282.0,105.29
3283.0,140.72
3285.0,1096.38
3286.0,141.73000000000002
3287.0,221.7
3289.0,55.68
3290.0,651.95
3291.0,220.69
3292.0,276.37
3293.0,151.85
3295.0,765.3299999999999
3297.0,37.46
3298.0,141.74
3299.0,253.09
3300.0,153.88
3302.0,161.97
3303.0,69.85
3304.0,146.79
3305.0,131.6
3306.0,342.17
3307.0,259.16
3308.0,1364.65
3309.0,152.87
3310.0,560.8499999999999
3311.0,647.9000000000001
3312.0,262.2
3314.0,1190.53
3315.0,921.25
3316.0,804.8199999999999
3317.0,417.09
3318.0,275.36
3319.0,855.44
3320.0,498.07
3321.0,179.18
3322.0,427.21
3323.0,333.07
3324.0,414.06
3325.0,16.19
3326.0,560.84
3327.0,551.73
3328.0,1330.23
3329.0,361.41
3330.0,716.74
3331.0,158.94
3332.0,362.42
3333.0,453.53
3334.0,635.75
3335.0,84.03
3336.0,646.89
3337.0,538.5699999999999
3338.0,971.86
3339.0,297.64
3340.0,827.09
3341.0,891.88
3342.0,473.79
3343.0,251.06
3344.0,509.21
3345.0,164.0
3347.0,109.33
3348.0,93.14
3349.0,530.48
3350.0,477.82
3351.0,562.87
3352.0,305.73
3353.0,166.02
3354.0,264.23
3355.0,189.31
3356.0,49.61
3357.0,1115.62
3358.0,523.38
3359.0,1026.52
3360.0,71.88
3361.0,277.39
3362.0,766.35
3363.0,482.9
3364.0,159.95
3365.0,907.06
3366.0,855.44
3367.0,605.3900000000001
3368.0,314.84
3369.0,120.46
3371.0,514.27
3372.0,288.52
3373.0,85.04
3374.0,1428.44
3375.0,201.46
3376.0,2037.87
3377.0,2206.92
3378.0,1171.06
3379.0,450.4
3381.0,714.58
3382.0,327.94
3383.0,222.67
3385.0,933.21
3386.0,1793.54
3387.0,569.85
3388.0,320.85
3389.0,470.65
3390.0,1041.51
3391.0,1866.42
3392.0,812.76
3393.0,843.1300000000001
3394.0,740.9000000000001
3395.0,533.4
3396.0,576.93
3397.0,892.73
3398.0,755.0699999999999
3399.0,429.15
3401.0,1149.81
3402.0,786.45
3403.0,616.4
3404.0,678.14
3405.0,402.84
3406.0,333.0
3407.0,199.4
3408.0,382.6
3409.0,341.1
3410.0,933.21
3411.0,465.59
3412.0,333.0
3413.0,359.32000000000005
3414.0,285.43
3415.0,555.66
3416.0,267.21
3417.0,1383.62
3419.0,396.77
3420.0,366.4
3421.0,563.77
3422.0,100.2
3423.0,406.89
3424.0,632.6
3425.0,683.1999999999999
3426.0,293.53
3427.0,1220.66
3428.0,434.22
3429.0,662.96
3430.0,716.61
3431.0,520.25
3432.0,311.75
3433.0,734.8299999999999
3435.0,270.25
3436.0,531.38
3437.0,697.38
3438.0,763.1700000000001
3439.0,975.72
3440.0,792.52
3442.0,693.3199999999999
3443.0,810.74
3444.0,13.16
3445.0,974.7
3447.0,654.87
3448.0,351.22
3449.0,1199.4
3450.0,325.92
3451.0,547.5799999999999
3452.0,145.75
3453.0,354.26
3454.0,754.06
3455.0,881.59
3457.0,7.09
3458.0,1518.23
3459.0,446.37
3460.0,236.85
3461.0,498.99
3462.0,782.4
3463.0,894.74
3464.0,325.91
3465.0,1001.03
3466.0,55.67
3468.0,70.98
3469.0,42.59
3470.0,1074.85
3473.0,1052.55
3474.0,13.18
3475.0,1097.16
3476.0,937.96
3477.0,389.38
3479.0,79.09
3481.0,1239.12
3484.0,491.8
3486.0,856.83
3487.0,42.59
3488.0,273.78
3491.0,13.18
3492.0,483.69
3493.0,160.21
3494.0,103.43
3495.0,1636.62
3496.0,849.75
3497.0,398.5
3498.0,165.28
3499.0,751.38
3500.0,31.43
3501.0,143.99
3502.0,199.76
3504.0,500.92
3505.0,481.67
3506.0,214.98
3507.0,77.06
3508.0,168.32999999999998
3509.0,887.26
3510.0,120.67
3511.0,485.71
3512.0,315.36
3513.0,111.54
